user_id,house_id,rating
5,224,5.0
5,225,0.5
5,226,0.0
5,227,3.5
5,228,4.0
5,229,3.0
5,230,3.5
5,231,4.0
5,232,1.0
5,233,0.0
5,234,4.5
5,235,4.5
5,236,4.0
5,237,0.5
5,238,3.0
5,239,1.0
5,240,4.0
5,241,3.0
5,242,4.5
5,243,4.5
5,244,2.0
5,245,4.5
5,246,0.5
5,247,3.0
5,248,2.0
5,249,0.0
5,250,5.0
5,251,4.5
5,252,1.5
5,253,0.0
5,254,0.5
5,255,3.0
5,256,4.5
5,257,3.5
5,258,1.5
5,259,3.0
5,260,4.0
5,261,3.0
5,262,2.5
5,263,1.5
5,264,1.0
5,265,0.0
5,266,5.0
5,267,0.0
5,268,4.5
5,269,2.5
5,270,4.5
5,271,0.5
5,272,5.0
5,273,0.5
5,274,1.5
5,275,2.5
5,276,5.0
5,277,3.0
5,278,2.5
5,279,2.5
5,280,0.0
5,281,1.0
5,282,0.5
5,283,3.0
5,284,1.5
5,285,1.5
5,286,1.0
5,287,0.5
5,288,0.0
5,289,3.5
5,290,2.0
5,291,3.5
5,292,5.0
5,293,1.5
5,294,2.5
5,295,0.5
5,296,0.5
5,297,2.0
5,298,3.5
5,299,3.0
5,300,5.0
5,301,0.0
5,302,1.0
5,303,4.0
5,304,0.5
5,305,1.0
5,306,0.0
5,307,3.0
5,308,4.5
5,309,3.5
5,310,3.5
5,311,3.0
5,312,2.5
5,313,3.5
5,314,3.5
5,315,1.5
5,316,3.5
5,317,5.0
5,318,1.0
5,319,2.5
5,320,0.0
5,321,3.0
5,322,1.0
5,323,2.5
5,324,4.5
5,325,4.5
5,326,4.5
5,327,2.0
5,328,4.0
5,329,4.0
5,330,4.5
5,331,4.5
5,332,0.5
5,333,5.0
5,334,0.0
5,335,4.0
5,336,0.0
5,337,2.5
5,338,0.5
5,339,1.5
5,340,1.0
5,341,1.5
5,342,5.0
5,343,3.5
5,344,4.5
5,345,0.5
5,346,4.5
5,347,2.5
5,348,1.0
5,349,1.5
5,350,0.0
5,351,2.0
5,352,0.5
5,353,4.0
5,354,0.0
5,355,0.5
5,356,5.0
5,357,1.0
5,358,4.5
5,359,0.0
5,360,3.0
5,361,0.0
5,362,0.5
5,363,4.0
5,364,0.5
5,365,2.5
5,366,3.0
5,367,4.0
5,368,3.0
5,369,4.0
5,370,4.0
5,371,1.0
5,372,2.0
5,373,2.5
5,374,1.0
5,375,3.0
5,376,1.0
5,377,1.5
5,378,2.5
5,379,5.0
5,380,2.0
5,381,4.5
5,382,2.0
5,383,3.0
5,384,5.0
5,385,2.5
5,386,1.0
5,387,1.5
5,388,0.5
5,389,3.0
5,390,1.0
5,391,4.0
5,392,0.5
5,393,4.5
5,394,4.0
5,395,3.5
5,396,2.0
5,397,4.0
5,398,2.0
5,399,3.0
5,400,4.0
5,401,3.0
5,402,3.0
5,403,4.5
5,404,1.5
5,405,2.5
5,406,3.5
5,407,2.5
5,408,1.5
5,409,1.0
5,410,1.5
5,411,2.0
5,412,1.0
5,413,0.0
5,414,2.5
5,415,1.5
5,416,2.5
5,417,4.0
5,418,3.0
5,419,2.0
5,420,0.0
5,421,3.0
5,422,0.0
5,423,5.0
5,424,4.5
5,425,0.5
5,426,3.0
5,427,2.0
5,428,0.0
5,429,4.5
5,430,4.0
5,431,0.0
5,432,3.5
5,433,2.5
5,434,1.5
5,435,2.0
5,436,4.5
5,437,2.0
5,438,2.5
5,439,4.0
5,440,0.0
5,441,1.0
5,442,0.5
5,443,4.0
5,444,2.5
5,445,5.0
5,446,2.5
5,447,0.5
5,448,1.0
5,449,2.0
5,450,1.5
5,451,2.0
5,452,5.0
5,453,4.0
5,454,2.5
5,455,4.5
5,456,0.5
5,457,5.0
5,458,2.5
5,459,3.0
5,460,2.0
5,461,3.0
5,462,4.5
5,463,0.5
5,464,3.0
5,465,1.0
5,466,0.0
5,467,3.5
5,468,2.0
5,469,4.5
5,470,4.5
5,471,1.5
5,472,3.5
5,473,4.5
5,474,4.5
5,475,2.0
5,476,0.5
5,477,2.5
5,478,2.0
5,479,4.0
5,480,1.5
5,481,4.5
5,482,5.0
5,483,0.5
5,484,3.0
5,485,0.0
5,486,3.5
5,487,4.0
5,488,1.0
5,489,1.5
5,490,5.0
5,491,4.0
5,492,2.5
5,493,2.5
5,494,2.0
5,495,2.0
5,496,2.5
5,497,4.5
5,498,0.0
5,499,5.0
5,500,0.0
5,501,4.0
5,502,4.5
5,503,1.5
5,504,5.0
5,505,0.0
5,506,5.0
5,507,3.5
5,508,2.0
5,509,2.0
5,510,5.0
5,511,4.0
5,512,2.5
5,513,0.0
5,514,3.0
5,515,3.5
5,516,3.0
5,517,3.5
5,518,1.5
5,519,4.0
5,520,2.0
5,521,4.0
5,522,0.5
5,523,5.0
5,524,4.5
5,525,3.5
5,526,2.5
5,527,1.5
5,528,0.5
5,529,2.5
5,530,0.5
5,531,3.5
5,532,1.5
5,533,1.5
5,534,2.0
5,535,3.0
5,536,0.0
5,537,0.5
5,538,0.0
5,539,3.0
5,540,4.0
5,541,1.0
5,542,0.0
5,543,4.5
5,544,2.5
5,545,0.5
5,546,0.5
5,547,5.0
5,548,2.5
5,549,3.5
5,550,2.5
5,551,0.5
5,552,4.0
5,553,2.0
5,554,2.5
5,555,1.5
5,556,4.5
5,557,3.5
5,558,0.0
5,559,5.0
5,560,1.5
5,561,2.5
5,562,3.5
5,563,2.5
5,564,0.5
5,565,2.0
5,566,1.0
5,567,1.5
5,568,1.0
5,569,4.0
5,570,4.0
5,571,3.0
5,572,3.5
5,573,1.5
5,574,1.5
5,575,0.0
5,576,0.5
5,577,1.5
5,578,1.5
5,579,3.5
5,580,3.0
5,581,3.0
5,582,4.0
5,583,0.5
5,584,4.0
5,585,1.0
5,586,0.0
5,587,5.0
5,588,1.0
5,589,4.5
5,590,3.5
5,591,1.0
5,592,1.5
5,593,4.5
5,594,5.0
5,595,0.5
5,596,0.5
5,597,0.0
5,598,4.0
5,599,1.5
5,600,1.0
5,601,2.5
5,602,5.0
5,603,3.0
5,604,0.0
5,605,2.5
5,606,1.5
5,607,1.0
5,608,4.0
5,609,4.5
5,610,0.5
5,611,1.0
5,612,4.5
5,613,0.0
5,614,1.5
5,615,3.0
5,616,1.0
5,617,4.5
5,618,2.5
5,619,3.0
5,620,4.5
5,621,3.5
5,622,0.0
5,623,2.5
5,624,3.5
5,625,0.0
5,626,1.5
5,627,2.0
5,628,4.0
5,629,4.0
5,630,5.0
5,631,5.0
5,632,4.5
5,633,2.0
5,634,5.0
5,635,1.5
5,636,4.0
5,637,2.5
5,638,1.5
5,639,2.5
5,640,0.0
5,641,1.0
5,642,0.0
5,643,4.5
5,644,5.0
5,645,2.0
5,646,2.0
5,647,3.0
5,648,2.5
5,649,1.5
5,650,1.5
5,651,0.0
5,652,1.0
5,653,2.0
5,654,0.0
5,655,3.5
5,656,1.0
5,657,4.5
5,658,3.5
5,659,3.5
5,660,5.0
5,661,0.0
5,662,5.0
5,663,1.0
5,664,2.0
5,665,0.5
5,666,3.0
5,667,3.5
5,668,0.5
5,669,5.0
5,670,5.0
5,671,2.0
5,672,1.5
5,673,2.0
5,674,2.0
5,675,0.0
5,676,0.5
5,677,5.0
5,678,1.0
5,679,4.0
5,680,0.0
5,681,0.5
5,682,0.5
5,683,3.5
5,684,2.5
5,685,1.5
5,686,2.0
5,687,0.0
5,688,1.5
5,689,5.0
5,690,3.0
5,691,3.0
5,692,2.0
5,693,3.0
5,694,4.5
5,695,3.5
5,696,1.5
5,697,5.0
5,698,1.0
5,699,0.5
5,700,4.0
5,701,1.5
5,702,5.0
5,703,3.5
5,704,0.5
5,705,2.0
5,706,1.0
5,707,4.0
5,708,0.5
5,709,5.0
5,710,0.5
5,711,4.5
5,712,3.5
5,713,0.5
5,714,0.0
5,715,5.0
5,716,4.5
5,717,3.0
5,718,0.5
5,719,4.5
5,720,5.0
5,721,5.0
5,722,2.0
5,723,4.0
5,724,3.0
5,725,2.5
5,726,3.0
5,727,2.5
5,728,2.5
5,729,0.0
5,730,1.0
5,731,2.5
5,732,1.0
5,733,4.5
5,734,5.0
5,735,2.5
5,736,0.5
5,737,0.0
5,738,4.5
5,739,2.0
5,740,2.5
5,741,4.0
5,742,4.5
5,743,4.0
5,744,2.0
5,745,4.5
5,746,4.0
5,747,0.0
5,748,1.0
5,749,2.0
5,750,4.0
5,751,4.0
5,752,2.0
5,753,1.5
5,754,2.0
5,755,2.5
5,756,4.5
5,757,3.5
5,758,0.5
5,759,2.5
5,760,1.0
5,761,1.0
5,762,2.0
5,763,2.0
5,764,2.0
5,765,2.0
5,766,4.5
5,767,0.0
5,768,4.5
5,769,3.0
5,770,3.5
5,771,1.0
5,772,2.5
5,773,4.5
5,774,4.0
5,775,0.0
5,776,1.0
5,777,1.5
5,778,2.5
5,779,5.0
5,780,2.5
5,781,3.0
5,782,2.5
5,783,3.5
5,784,0.5
5,785,5.0
5,786,0.0
5,787,1.0
5,788,4.5
5,789,1.5
5,790,1.5
5,791,2.5
5,792,5.0
5,793,2.5
5,794,1.5
5,795,2.5
5,796,2.0
5,797,2.0
5,798,4.5
5,799,2.5
5,800,3.5
5,801,2.5
5,802,1.5
5,803,3.5
5,804,2.0
5,805,2.0
5,806,0.5
5,807,1.0
5,808,1.5
5,809,3.5
5,810,2.5
5,811,4.0
5,812,2.5
5,813,5.0
5,814,0.5
5,815,3.5
5,816,0.5
5,817,2.5
5,818,2.5
5,819,3.5
5,820,4.0
5,821,4.0
5,822,3.0
5,823,0.0
5,824,2.5
5,825,2.0
5,826,3.5
5,827,4.0
5,828,3.5
5,829,0.5
5,830,1.0
5,831,0.5
5,832,2.5
5,833,1.0
5,834,3.0
5,835,2.0
5,836,0.5
5,837,2.5
5,838,3.0
5,839,2.5
5,840,1.0
5,841,2.5
5,842,4.5
5,843,2.0
5,844,1.5
5,845,0.5
5,846,3.5
5,847,3.0
5,848,2.0
5,849,3.5
5,850,5.0
5,851,0.0
5,852,4.0
5,853,2.5
5,854,3.0
5,855,0.0
5,856,5.0
5,857,2.0
5,858,3.0
5,859,4.0
5,860,0.0
5,861,0.5
5,862,5.0
5,863,4.5
5,864,5.0
5,865,3.5
5,866,0.0
5,867,2.0
5,868,4.0
5,869,1.5
5,870,2.5
5,871,0.5
5,872,5.0
5,873,2.0
5,874,4.0
5,875,3.5
5,876,3.0
5,877,1.5
5,878,5.0
5,879,1.5
5,880,1.5
5,881,5.0
5,882,3.0
5,883,2.0
5,884,0.0
5,885,3.5
5,886,1.5
5,887,5.0
5,888,5.0
5,889,0.0
5,890,2.0
5,891,4.5
5,892,1.0
5,893,1.5
5,894,3.5
5,895,3.5
5,896,2.0
5,897,0.5
5,898,3.5
5,899,1.5
5,900,2.5
5,901,4.5
5,902,1.0
5,903,4.0
5,904,5.0
5,905,4.0
5,906,4.0
5,907,5.0
5,908,5.0
5,909,2.0
5,910,3.0
5,911,1.5
5,912,1.0
5,913,4.0
5,914,3.0
5,915,3.5
5,916,2.5
5,917,3.0
5,918,2.0
5,919,0.5
5,920,3.5
5,921,1.0
5,922,3.5
5,923,0.5
5,924,0.0
5,925,5.0
5,926,1.0
5,927,2.0
5,928,0.0
5,929,5.0
5,930,4.5
5,931,2.0
5,932,3.5
5,933,2.0
5,934,3.5
5,935,2.5
5,936,3.0
5,937,3.5
5,938,3.0
5,939,3.0
5,940,1.0
5,941,0.5
5,942,3.5
5,943,1.0
5,944,0.5
5,945,1.0
5,946,1.0
5,947,2.5
5,948,1.0
5,949,5.0
5,950,3.0
5,951,4.0
5,952,3.0
5,953,1.0
5,954,0.0
5,955,2.5
5,956,2.0
5,957,1.5
5,958,3.0
5,959,1.5
5,960,3.0
5,961,4.0
5,962,3.0
5,963,4.5
5,964,3.0
5,965,4.5
5,966,1.0
5,967,0.0
5,968,2.0
5,969,1.5
5,970,2.5
5,971,1.5
5,972,0.5
5,973,1.5
5,974,0.5
5,975,2.0
5,976,1.0
5,977,5.0
5,978,0.5
5,979,1.0
5,980,3.0
5,981,0.0
5,982,0.0
5,983,3.5
5,984,2.5
5,985,2.0
5,986,4.0
5,987,4.5
5,988,0.5
5,989,1.5
5,990,3.5
5,991,3.5
5,992,5.0
5,993,3.0
5,994,0.5
5,995,1.5
5,996,2.5
5,997,2.0
5,998,3.0
5,999,3.5
5,1000,2.5
5,1001,2.0
5,1002,0.0
5,1003,3.5
5,1004,1.5
5,1005,3.0
5,1006,5.0
5,1007,4.0
5,1008,3.0
5,1009,2.5
5,1010,0.5
5,1011,5.0
5,1012,3.5
5,1013,2.0
5,1014,0.5
5,1015,0.0
5,1016,0.0
5,1017,4.0
5,1018,0.5
5,1019,2.5
5,1020,5.0
5,1021,4.5
5,1022,3.0
5,1023,2.5
5,1024,2.0
5,1025,3.5
5,1026,4.0
5,1027,3.5
5,1028,4.5
5,1029,3.0
5,1030,1.0
5,1031,2.5
5,1032,1.0
5,1033,3.5
5,1034,4.5
5,1035,0.5
5,1036,0.5
5,1037,1.5
5,1038,3.0
5,1039,5.0
5,1040,4.5
5,1041,5.0
5,1042,3.5
5,1043,4.5
5,1044,3.5
5,1045,4.0
5,1046,4.5
5,1047,1.5
5,1048,0.5
5,1049,0.0
5,1050,4.5
5,1051,2.5
5,1052,1.5
5,1053,4.0
5,1054,2.0
5,1055,2.5
5,1056,2.5
5,1057,2.5
5,1058,0.5
5,1059,4.0
5,1060,1.0
5,1061,0.0
5,1062,3.5
5,1063,5.0
5,1064,1.0
5,1065,5.0
5,1066,2.5
5,1067,1.5
5,1068,2.5
5,1069,5.0
5,1070,0.5
5,1071,4.0
5,1072,3.0
5,1073,1.0
5,1074,1.0
5,1075,4.5
5,1076,2.5
5,1077,4.0
5,1078,2.0
5,1079,5.0
5,1080,1.5
5,1081,2.5
5,1082,2.5
5,1083,3.0
5,1084,1.0
5,1085,4.0
5,1086,2.5
5,1087,5.0
5,1088,0.0
5,1089,3.0
5,1090,1.0
5,1091,2.5
5,1092,2.5
5,1093,4.5
5,1094,2.0
5,1095,0.5
5,1096,4.0
5,1097,2.0
5,1098,0.0
5,1099,1.5
5,1100,0.0
5,1101,1.0
5,1102,2.5
5,1103,3.5
5,1104,3.0
5,1105,4.0
5,1106,0.0
5,1107,2.5
5,1108,3.0
5,1109,4.0
5,1110,4.0
5,1111,3.5
5,1112,3.0
5,1113,4.0
5,1114,1.5
5,1115,1.5
5,1116,3.5
5,1117,5.0
5,1118,3.0
5,1119,1.0
5,1120,5.0
5,1121,0.0
5,1122,1.5
5,1123,1.5
5,1124,3.5
5,1125,2.0
5,1126,1.5
5,1127,0.0
5,1128,0.5
5,1129,0.0
5,1130,4.5
5,1131,1.0
5,1132,1.5
5,1133,3.5
5,1134,0.5
5,1135,0.0
5,1136,4.0
5,1137,4.0
5,1138,0.5
5,1139,0.0
5,1140,3.0
5,1141,2.5
5,1142,5.0
5,1143,2.0
5,1144,4.0
5,1145,3.0
5,1146,4.5
5,1147,1.5
5,1148,5.0
5,1149,4.5
5,1150,3.0
5,1151,3.5
5,1152,0.0
5,1153,2.5
5,1154,2.5
5,1155,0.0
5,1156,2.5
5,1157,0.5
5,1158,1.5
5,1159,4.5
5,1160,2.5
5,1161,3.5
5,1162,2.0
5,1163,1.0
5,1164,1.0
5,1165,2.5
5,1166,0.5
5,1167,0.5
5,1168,2.0
5,1169,1.5
5,1170,5.0
5,1171,1.5
5,1172,3.0
5,1173,4.5
5,1174,3.0
5,1175,1.5
5,1176,2.5
5,1177,2.5
5,1178,1.0
5,1179,0.0
5,1180,1.0
5,1181,0.5
5,1182,3.5
5,1183,4.0
5,1184,3.5
5,1185,0.0
5,1186,3.5
5,1187,5.0
5,1188,1.5
5,1189,1.0
5,1190,3.5
5,1191,4.0
5,1192,4.0
5,1193,4.5
5,1194,0.0
5,1195,5.0
5,1196,4.5
5,1197,0.5
5,1198,2.0
5,1199,0.0
5,1200,4.5
5,1201,2.0
5,1202,4.5
5,1203,0.5
5,1204,1.0
5,1205,5.0
5,1206,2.5
5,1207,4.0
5,1208,2.5
5,1209,2.5
5,1210,1.5
5,1211,0.5
5,1212,4.0
5,1213,0.0
5,1214,3.0
5,1215,2.5
5,1216,0.5
5,1217,2.5
5,1218,1.5
5,1219,3.5
5,1220,5.0
5,1221,5.0
5,1222,0.5
5,1223,3.5
5,1224,1.0
5,1225,3.0
5,1226,4.5
5,1227,3.0
5,1228,2.5
5,1229,0.5
5,1230,4.0
5,1231,0.5
5,1232,5.0
5,1233,3.0
5,1234,4.0
5,1235,4.0
5,1236,4.0
5,1237,1.5
5,1238,2.5
5,1239,2.5
5,1240,2.0
5,1241,5.0
5,1242,1.5
5,1243,3.5
5,1244,1.0
5,1245,3.5
5,1246,4.5
5,1247,3.0
5,1248,4.0
5,1249,4.5
5,1250,3.0
5,1251,0.0
5,1252,3.0
5,1253,4.5
5,1254,2.0
5,1255,2.0
5,1256,0.5
5,1257,1.0
5,1258,4.5
5,1259,2.0
5,1260,3.0
5,1261,1.0
5,1262,1.5
5,1263,0.0
5,1264,1.5
5,1265,0.5
5,1266,3.0
5,1267,2.5
5,1268,1.5
5,1269,0.0
5,1270,5.0
5,1271,5.0
5,1272,1.5
5,1273,3.5
5,1274,3.0
5,1275,0.0
5,1276,5.0
5,1277,3.5
5,1278,1.0
5,1279,2.5
5,1280,3.5
5,1281,0.0
5,1282,4.0
5,1283,0.0
5,1284,3.5
5,1285,1.5
5,1286,1.5
5,1287,1.5
5,1288,5.0
5,1289,4.0
5,1290,0.0
5,1291,2.5
5,1292,4.0
5,1293,5.0
5,1294,3.5
5,1295,0.5
5,1296,0.0
5,1297,1.0
5,1298,1.0
5,1299,2.0
5,1300,4.0
5,1301,4.5
5,1302,3.0
5,1303,4.0
5,1304,0.0
5,1305,3.5
5,1306,4.0
5,1307,1.0
5,1308,5.0
5,1309,4.5
5,1310,4.0
5,1311,1.0
5,1312,2.5
5,1313,0.0
5,1314,2.0
5,1315,4.0
5,1316,0.5
5,1317,2.0
5,1318,2.0
5,1319,1.5
5,1320,4.5
5,1321,4.5
5,1322,1.0
5,1323,1.0
5,1324,3.5
5,1325,0.5
5,1326,4.0
5,1327,0.5
5,1328,1.0
5,1329,5.0
5,1330,2.5
5,1331,1.0
5,1332,0.0
5,1333,0.0
5,1334,3.5
5,1335,0.0
5,1336,1.0
5,1337,3.0
5,1338,4.5
5,1339,3.0
5,1340,2.0
5,1341,2.0
5,1342,5.0
5,1343,0.5
5,1344,3.0
5,1345,5.0
5,1346,0.5
5,1347,1.0
5,1348,2.0
5,1349,3.5
5,1350,0.5
5,1351,5.0
5,1352,5.0
5,1353,1.0
5,1354,4.5
5,1355,4.5
5,1356,0.0
5,1357,3.5
5,1358,1.5
5,1359,1.0
5,1360,5.0
5,1361,4.0
5,1362,1.0
5,1363,1.5
5,1364,3.0
5,1365,0.5
5,1366,3.0
5,1367,1.0
5,1368,4.5
5,1369,2.5
5,1370,4.5
5,1371,1.0
5,1372,0.5
5,1373,3.5
5,1374,4.5
5,1375,4.0
5,1376,4.5
5,1377,5.0
5,1378,0.5
5,1379,3.5
5,1380,2.0
5,1381,3.5
5,1382,5.0
5,1383,4.0
5,1384,2.5
5,1385,0.0
5,1386,5.0
5,1387,3.0
5,1388,1.5
5,1389,5.0
5,1390,4.5
5,1391,2.0
5,1392,2.5
5,1393,1.0
5,1394,2.0
5,1395,4.0
5,1396,1.5
5,1397,0.0
5,1398,1.0
5,1399,4.5
5,1400,0.5
5,1401,2.0
5,1402,2.5
5,1403,4.0
5,1404,4.5
5,1405,3.5
5,1406,5.0
5,1407,4.5
5,1408,3.5
5,1409,0.0
5,1410,4.0
5,1411,4.0
5,1412,0.5
5,1413,1.0
5,1414,3.0
5,1415,3.5
5,1416,0.0
5,1417,2.0
5,1418,1.5
5,1419,4.5
5,1420,1.0
5,1421,0.0
5,1422,4.5
5,1423,4.0
5,1424,2.0
5,1425,1.5
5,1426,3.0
5,1427,5.0
5,1428,5.0
5,1429,4.0
5,1430,4.0
5,1431,3.5
5,1432,3.5
5,1433,4.5
5,1434,1.0
5,1435,3.0
5,1436,2.0
5,1437,2.5
5,1438,2.0
5,1439,0.0
5,1440,1.5
5,1441,2.5
5,1442,3.0
5,1443,4.0
5,1444,0.5
5,1445,4.5
5,1446,4.0
5,1447,5.0
5,1448,2.5
5,1449,5.0
5,1450,2.5
5,1451,2.5
5,1452,3.0
5,1453,1.0
5,1454,0.0
5,1455,1.0
5,1456,0.5
5,1457,0.5
5,1458,1.0
5,1459,3.0
5,1460,3.5
5,1461,1.5
5,1462,3.0
5,1463,1.5
5,1464,4.5
5,1465,1.0
5,1466,0.0
5,1467,4.5
5,1468,3.5
5,1469,1.0
5,1470,0.0
5,1471,4.0
5,1472,1.5
5,1473,1.5
5,1474,2.5
5,1475,4.0
5,1476,4.5
5,1477,4.0
5,1478,4.5
5,1479,3.5
5,1480,1.0
5,1481,1.5
5,1482,4.5
5,1483,0.0
5,1484,4.0
5,1485,0.0
5,1486,3.0
5,1487,2.0
5,1488,1.5
5,1489,4.0
5,1490,5.0
5,1491,1.5
5,1492,2.0
5,1493,3.5
5,1494,5.0
5,1495,2.5
5,1496,2.5
5,1497,3.0
5,1498,3.0
5,1499,0.0
5,1500,3.0
5,1501,3.0
5,1502,2.5
5,1503,5.0
5,1504,5.0
5,1505,3.5
5,1506,4.0
5,1507,1.0
5,1508,4.0
5,1509,0.0
5,1510,3.5
5,1511,5.0
5,1512,2.0
5,1513,3.5
5,1514,3.5
5,1515,5.0
5,1516,0.5
5,1517,0.5
5,1518,3.5
5,1519,4.5
5,1520,2.0
5,1521,1.5
5,1522,2.0
5,1523,3.5
5,1524,2.0
5,1525,5.0
5,1526,2.0
5,1527,1.0
5,1528,0.0
5,1529,4.5
5,1530,2.0
5,1531,2.0
5,1532,3.0
5,1533,3.5
5,1534,4.5
5,1535,3.0
5,1536,5.0
5,1537,0.0
5,1538,2.5
5,1539,2.0
5,1540,1.5
5,1541,4.5
5,1542,1.0
5,1543,1.0
5,1544,1.5
5,1545,4.0
5,1546,0.5
5,1547,1.5
5,1548,0.5
5,1549,4.0
5,1550,5.0
5,1551,3.0
5,1552,1.5
5,1553,4.5
5,1554,2.0
5,1555,3.5
5,1556,0.5
5,1557,5.0
5,1558,3.5
5,1559,0.0
5,1560,1.0
5,1561,4.5
5,1562,2.0
5,1563,1.5
5,1564,4.0
5,1565,1.5
5,1566,1.0
5,1567,0.0
5,1568,1.5
5,1569,4.5
5,1570,4.5
5,1571,4.0
5,1572,4.0
5,1573,3.5
5,1574,2.0
5,1575,1.5
5,1576,4.5
5,1577,0.0
5,1578,5.0
5,1579,4.0
5,1580,1.5
5,1581,2.5
5,1582,0.5
5,1583,1.0
5,1584,4.5
5,1585,1.0
5,1586,3.5
5,1587,0.0
5,1588,2.0
5,1589,1.5
5,1590,1.0
5,1591,0.5
5,1592,1.0
5,1593,3.0
5,1594,4.0
5,1595,0.5
5,1596,0.5
5,1597,5.0
5,1598,4.0
5,1599,4.0
5,1600,2.5
5,1601,4.5
5,1602,5.0
5,1603,1.0
5,1604,4.5
5,1605,3.5
5,1606,3.0
5,1607,1.0
5,1608,0.5
5,1609,0.0
5,1610,1.0
5,1611,3.0
5,1612,2.0
5,1613,0.5
5,1614,0.0
5,1615,2.5
5,1616,4.0
5,1617,4.0
5,1618,4.5
5,1619,1.0
5,1620,4.0
5,1621,2.5
5,1622,1.5
5,1623,4.0
5,1624,1.0
5,1625,4.0
5,1626,5.0
5,1627,4.5
5,1628,4.5
5,1629,5.0
5,1630,0.0
5,1631,1.0
5,1632,5.0
5,1633,1.5
5,1634,1.0
5,1635,1.5
5,1636,0.5
5,1637,1.5
5,1638,4.5
5,1639,1.0
5,1640,1.5
5,1641,4.5
5,1642,0.5
5,1643,3.5
5,1644,5.0
5,1645,0.5
5,1646,1.5
5,1647,3.0
5,1648,5.0
5,1649,1.0
5,1650,4.5
5,1651,4.5
5,1652,1.5
5,1653,4.5
5,1654,0.0
5,1655,2.5
5,1656,3.0
5,1657,1.5
5,1658,2.0
5,1659,3.0
5,1660,1.5
5,1661,2.5
5,1662,4.5
5,1663,5.0
